size,smiles,gsk3b,jnk3,qed,sa,max_or_val,Unnamed: 7,source_smi
24,CNc1ccc(-c2ccnc(Nc3ccc4n[nH]cc4c3)n2)cn1,0.8,0.6,0.5352131776873568,0.8075541256671739,0,,1
23,Fc1ccc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)cc1,0.79,0.56,0.6021521190010909,0.8703260483523292,0,,1
28,c1ccc(-c2ccc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)cc2)cc1,0.85,0.6,0.5315347214200402,0.8885680261730131,0,,1
27,CC(C)(O)c1ccc(Nc2nccc(-c3ccc(C(C)(C)O)nc3)n2)cc1,0.79,0.73,0.638817011121778,0.83570094441116,0,,1
26,Cn1cccc1-c1ccnc(Nc2ccc(Nc3ccccc3)cc2)n1,0.94,0.7,0.5380286589920336,0.8758196782158814,0,,1
21,Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1F,0.9,0.74,0.7837517154076078,0.9089707452707424,0,,1
25,O=c1cc(-c2ccnc(Nc3ccc(-c4cn[nH]c4)cc3)n2)cc[nH]1,0.83,0.62,0.534078995186401,0.8292818330790102,0,,1
31,Fc1ccc(Nc2cccc(Nc3nccc(-c4cnc5ccccn45)n3)c2)cc1F,0.85,0.54,0.3943267411292124,0.8387274273164612,0,,1
32,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(Oc3cc(F)ccc3F)c2)n1,0.81,0.7,0.3733191808338117,0.8528169598749964,0,,1
23,c1ccc(-c2ccnc(Nc3ccc(NC4CC4)cc3)n2)cc1,0.89,0.78,0.7302367985628594,0.9035154148681664,0,,1
27,NC(=O)c1cc(Nc2nccc(Nc3ccccc3C(N)=O)n2)ccc1F,0.85,0.77,0.5283667144990409,0.8623748256527255,0,,1
25,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(F)c(F)c2)n1,0.85,0.76,0.6617366011050438,0.8731126169506391,0,,1
27,Cn1ncc2cc(Nc3nccc(Nc4ccccc4C(N)=O)n3)ccc21,0.75,0.74,0.5051526339963033,0.8450851495393652,0,,1
23,CC(C)(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.93,0.81,0.7237113226326242,0.9079165598016642,0,,1
23,Fc1ccc(Nc2nccc(-c3c(F)cccc3I)n2)cc1F,0.89,0.56,0.6042953957671122,0.8525738450804877,0,,1
23,COc1ccc(-c2ccnc(Nc3ccc(F)c(F)c3)n2)cn1,0.85,0.69,0.7975244468400953,0.8722624805475849,0,,1
24,Fc1ccc(Nc2nccc(-c3c[nH]c4cnccc34)n2)cc1F,0.9,0.54,0.5969501246687562,0.8455964039522689,0,,1
22,O=C(O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.84,0.81,0.768033999138487,0.9188490607399332,0,,1
23,Cn1cc(Nc2nccc(Nc3ccccc3C(N)=O)n2)cn1,0.82,0.7,0.662459040167538,0.8518081681932725,0,,1
28,Clc1ccc(-c2ccc(Nc3nccc(Nc4ccccc4I)n3)cc2)cc1,0.82,0.7,0.2942511419879505,0.8746163599530542,0,,1
30,NC1CC1c1ccccc1Nc1ccnc(Nc2ccc(-c3ccncc3)cc2)n1,0.8,0.65,0.4335854420938491,0.76792228429211,0,,1
34,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(Nc3ccc4ccccc4c3)cc2)n1,0.79,0.74,0.245856458841301,0.8625946649444511,0,,1
29,c1cc(-c2ccc(Nc3ccnc(Nc4ccc5c[nH]nc5c4)n3)nc2)ccn1,0.7,0.61,0.4175003320901815,0.8076072869397282,0,,1
27,c1cc(-c2cn[nH]c2)cc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)c1,0.75,0.57,0.4509590548997726,0.8282980650189473,0,,1
34,Cc1cc(-c2cc[nH]n2)ncc1-c1cccc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)c1,0.79,0.6,0.3228980543794888,0.7789857007403386,0,,1
28,c1ccc(-c2cccc(-c3ccnc(Nc4ccc5nc[nH]c5c4)n3)c2)cc1,0.77,0.58,0.4466808716546503,0.8691222386272255,0,,1
27,Cn1ncc2cc(Nc3nccc(-c4cccc(C(C)(C)C)c4)n3)ccc21,0.81,0.62,0.5559500213974855,0.8500178168720323,0,,1
24,Cn1ncc2cc(Nc3nccc(-c4cccc(Cl)c4)n3)ccc21,0.81,0.63,0.6015429686867362,0.8627612391171042,0,,1
32,C1=C(c2ccnc(Nc3ccnc(Nc4ccc(-c5ccccc5)cc4)n3)n2)CCNC1,0.8,0.65,0.4121958540323406,0.8220580969987421,0,,1
29,C1=C(c2ccnc(Nc3ccnc(Nc4c[nH]c5nccc-5c4)n3)n2)CCNC1,0.73,0.52,0.414308358435937,0.7626548554631589,0,,1
32,CN(C)c1ccc(-c2ccc(-c3ccnc(Nc4ccc5c(ccn5C)c4)n3)cc2)cn1,0.81,0.59,0.4064155273634781,0.8370307190003964,0,,1
20,Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,0.92,0.73,0.7766543901704424,0.9243990417115412,0,,1
22,c1ccc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)cc1,0.8,0.6,0.6017612701504051,0.8781103806700029,0,,1
31,Cn1ncc2cc(Nc3nccc(-c4ccc(C=Cc5ccccc5)cc4)n3)ccc21,0.82,0.55,0.3688105496799722,0.8516340923905178,0,,1
24,Clc1cc(-c2ccnc(Nc3ccc4ccccc4c3)n2)ccn1,0.86,0.63,0.5308716676206792,0.8763972459271956,0,,1
25,CN(C)c1ccc(Nc2nccc(-c3ccc(N(C)C)nc3)n2)cc1,0.82,0.72,0.7714940103976085,0.8596317935486889,0,,1
33,O=S1(=O)CCN(c2ccc(-c3ccnc(Nc4ccc(-c5ccccc5)cc4)n3)cn2)CC1,0.84,0.73,0.4808289137666138,0.8429154675965259,0,,1
29,COc1ccc(Nc2nccc(-c3ccc(N(C)c4ccccc4)nc3)n2)cc1,0.8,0.65,0.5021356054758347,0.8664746567842178,0,,1
26,CONc1ccc(Nc2nccc(-c3ccc(C(C)(C)O)nc3)n2)cc1,0.78,0.69,0.5855194289676542,0.8296704355666387,0,,1
27,Fc1ccc(Nc2nccc(-c3ccc(N4CCOCC4)nc3)n2)cc1F,0.79,0.64,0.7605854054223508,0.8592705438918481,0,,1
30,Cn1cc(Nc2cccc(Nc3nccc(Nc4ccccc4C(N)=O)n3)c2)cn1,0.82,0.71,0.3740811484488632,0.8414885616438852,0,,1
32,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(Oc3ccc(F)cc3F)c2)n1,0.83,0.7,0.3733191808338117,0.8573677959953978,0,,1
26,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,0.81,0.65,0.441071832344563,0.8475188106623823,0,,1
19,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.95,0.75,0.7626630429862935,0.934360463764932,0,,1
20,Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.9,0.83,0.7766543901704422,0.9255036049449176,0,,1
20,Clc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.92,0.76,0.7657023045039479,0.9261768774351392,0,,1
25,Cn1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)n1,0.91,0.84,0.6074153766856969,0.883298880896058,0,,1
20,Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.86,0.86,0.7093141344261357,0.9139554954273166,0,,1
26,CN(C)c1ccc(-c2ccnc(Nc3ccc4ccccc4c3)n2)cn1,0.84,0.68,0.5920985134135383,0.8682663815125847,0,,1
28,c1ccc(-c2ccnc(Nc3ccc(-c4ccc5[nH]ncc5c4)cc3)n2)cc1,0.94,0.69,0.4466808716546503,0.8752724217774086,0,,1
25,c1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,0.93,0.88,0.5345098560539518,0.9225339993991764,0,,1
26,O=P1(Nc2ccc(Nc3nccc(-c4ccccc4)n3)cc2)OCCO1,0.88,0.77,0.6434419498946645,0.8013359619321653,0,,1
26,c1ccc(-c2ccnc(Nc3ccc(Nc4cccnc4)cc3)n2)cc1,0.88,0.8,0.5340468210230358,0.8932013913745178,0,,1
25,c1ccc(-c2ccnc(Nc3ccc(-c4ccncn4)cc3)n2)cc1,0.89,0.8,0.6043460980363995,0.8880330763222535,0,,1
23,CC(F)(F)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.9,0.77,0.7366072221573581,0.8883387043238087,0,,1
26,Fc1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,0.91,0.81,0.5177528403902036,0.9137823155785187,0,,1
38,CC1(C)Cc2cnc(Nc3ccc(-c4cccc(-c5ccnc(Cl)c5)c4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.59,0.2464336602301181,0.7770268277990567,0,,4
40,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5cccc(F)n5)CC4)cc3)nc1-2,0.51,0.56,0.369096190424022,0.7664910632424634,0,,4
51,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(-c7ccc(F)cc7)cc6)c5)CC4)cc3)ncc1CC2(C)C,0.53,0.57,0.1904385493765365,0.7568178794986168,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(F)cc6)c5)CC4)cc3)nc1-2,0.52,0.56,0.2632733396267036,0.7645508164892684,0,,4
56,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(-c8cnsc8)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.57,0.1591268436869445,0.7171503974014084,0,,4
53,CNC(=O)c1nn(-c2ccc(F)cc2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6cccc(C#N)c6)c5)CC4)cc3)nc1-2,0.53,0.56,0.187463186333998,0.7423134134038195,0,,4
58,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.6,0.57,0.1474862264480335,0.7245401862509419,0,,4
40,CC1(C)Cc2cnc(Nc3ccc(N4CCN(c5ccnc(C(N)=O)c5)CC4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.58,0.58,0.2874344748461088,0.7643250713396292,0,,4
51,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(-c7ccnc(F)c7)cc6)c5)CC4)cc3)ncc1CC2(C)C,0.54,0.57,0.1909550868049262,0.7409231646896163,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(-c5ccnc(Cl)c5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.58,0.2464336602301181,0.7806983874320843,0,,4
44,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.64,0.63,0.2138377884834188,0.7646261931799307,0,,4
32,COc1cc2c(Nc3ccc(NCCCBr)cc3)ncnc2cc1Oc1ccccc1F,0.62,0.51,0.2030544130470401,0.8457137628382788,0,,5
35,COc1cc2ncnc(Nc3ccc(OCCCOCCOc4ccccc4)cc3)c2cc1OC,0.77,0.68,0.2624306649398055,0.8628628221662178,0,,5
40,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2013919498870085,0.8585204364492358,0,,5
21,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.81,0.54,0.7940400286227499,0.9098736456490528,0,,5
27,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1Oc1ccccc1,0.74,0.72,0.4317048446345983,0.8860053053329386,0,,5
29,COc1cc2ncnc(Nc3ccc(/C=C\c4ccccc4)cc3)c2cc1OC,0.75,0.63,0.4417703994624042,0.8794321228475661,0,,5
27,COc1cc2c(Nc3ccccc3)ncnc2cc1Oc1ccccc1F,0.73,0.52,0.5217317741239434,0.8856027736873688,0,,5
27,COc1cc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2cc1OC,0.79,0.66,0.5410779165019278,0.9014347113699396,0,,5
33,COc1cc2c(Nc3ccc(NC4CCNCC4)cc3)ncnc2cc1Oc1ccccc1,0.57,0.6,0.3572271281155548,0.8477558615177738,0,,5
36,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3Cl)ncnc2cc1Oc1ccc(NO)cc1,0.6,0.51,0.1892247119022627,0.8388328974833205,0,,5
37,COc1cc2ncnc(Nc3ccc(Nc4ccc(-c5ccc(F)c(Cl)c5)cc4)cc3Cl)c2cc1OC,0.67,0.59,0.2188105670558606,0.8476813586771534,0,,5
30,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1Oc1ccc(NO)cc1,0.68,0.63,0.3946269905827879,0.8463032389206313,0,,5
50,COc1cc2c(Nc3ccc(OCCOCCOCCOCCOCCN)cc3F)ncnc2cc1Oc1ccc(Nc2ccccc2)cc1,0.52,0.59,0.0688111391497031,0.7817537701461096,0,,5
35,COc1cc2ncnc(Nc3ccc(OCCOc4ccccc4OCCN)cc3)c2cc1OC,0.76,0.67,0.2909067394996065,0.856378176029944,0,,5
40,COc1cc2ncnc(Nc3ccc(OCCOCCOCCOCCOCCOCCN)cc3)c2cc1OC,0.71,0.62,0.174800873464104,0.8093320785025069,0,,5
34,COc1cc2ncnc(Nc3ccc(NCCCOC(C)C)cc3)c2cc1Oc1ccccc1,0.64,0.54,0.2517779486682858,0.8514881925279787,0,,5
22,COc1cc2ncnc(Nc3ccc(N)cc3)c2cc1OC,0.63,0.67,0.7202310764145785,0.8910722521318744,0,,5
30,COc1cc2ncnc(Nc3ccc(-c4cccc(Cl)c4OC)cc3)c2cc1OC,0.75,0.64,0.4292133276934885,0.8698172561517296,0,,5
29,COc1cc2ncnc(Nc3ccc(Nc4ccccc4Cl)cc3)c2cc1OC,0.71,0.71,0.4222279635730811,0.8833539586588137,0,,5
28,COc1cc2ncnc(Nc3ccc(Nc4ccccc4)cc3)c2cc1OC,0.84,0.69,0.4887282595358672,0.8927949715853243,0,,5
37,COc1cc2c(Nc3ccc(OCCOCCN)cc3)ncnc2cc1Oc1ccccc1C(F)(F)F,0.72,0.7,0.251523430807031,0.8276678608542218,0,,5
37,COc1cc2c(Nc3ccc(OCCOCCOCCN)cc3)ncnc2cc1Oc1ccccc1F,0.7,0.65,0.2345589727031101,0.8306154392017999,0,,5
37,COc1cc2c(Nc3ccc(OCCOCCOCCN)cc3)ncnc2cc1OCc1ccccc1,0.76,0.7,0.2285839372479033,0.8424255884477293,0,,5
29,CC#Cc1cc2c(Nc3ccc(-c4cccc(F)c4)cc3)ncnc2cc1OC,0.67,0.62,0.4688403370819882,0.8452962663511214,0,,5
31,COc1cc2ncnc(Nc3ccc(OCCOCCOCCN)cc3)c2cc1OC,0.71,0.62,0.3970889332114208,0.8509257423347764,0,,5
28,COc1cc2ncnc(Nc3ccc(OCCOCCBr)cc3)c2cc1OC,0.71,0.62,0.3685095157514022,0.8573400923784126,0,,5
29,CC#Cc1cc2c(Nc3ccc(OCCOCCN)cc3)ncnc2cc1OC,0.65,0.52,0.4269683734267087,0.8237823469372019,0,,5
30,COc1ccc(Oc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,0.78,0.66,0.4549537743285705,0.888045590821604,0,,5
26,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1,0.8,0.69,0.5209687742410436,0.8499172020254052,0,,5
28,CNc1ccc(Nc2ncnc3cc(Oc4ccccc4)c(OC)cc23)cc1,0.79,0.68,0.483822653900864,0.8779488177391703,0,,5
30,COc1cccc(Oc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)c1,0.76,0.62,0.4549537743285705,0.8827177393627179,0,,5
30,COc1cc2ncnc(Nc3ccc(Oc4ccccc4OC)cc3)c2cc1OC,0.81,0.72,0.4549537743285705,0.8848951045262898,0,,5
31,COc1cc2c(Nc3ccc(N)cc3)ncnc2cc1Oc1ccccc1C(F)(F)F,0.67,0.71,0.3941067563834428,0.8514229567869909,0,,5
29,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.92,0.73,0.4829691307560961,0.8957123038430412,0,,5
30,COc1cc2ncnc(Nc3ccc(Oc4cc(F)cc(F)c4)cc3)c2cc1OC,0.75,0.7,0.4561459211503329,0.8656077749352716,0,,5
38,COc1cc2c(Nc3ccc(OCCN)cc3F)ncnc2cc1Oc1ccc(Nc2ccccc2)cc1,0.55,0.59,0.1980614523517989,0.8398729498561879,0,,5
40,COc1ccc(Nc2ccc(Oc3cc4ncnc(Nc5ccc(OCCN)cc5Cl)c4cc3OC)cc2)cc1,0.56,0.54,0.1591629517291374,0.8330567503381867,0,,5
33,COc1cc2c(Nc3ccc(OCCCCN)cc3)ncnc2cc1Oc1ccc(N)cc1,0.61,0.61,0.2336239060713358,0.8544566039301235,0,,5
39,COc1cc2c(Nc3ccc(OCCCCOc4ccccc4)cc3)ncnc2cc1Oc1ccc(N)cc1,0.59,0.69,0.1334863550077695,0.8498397402357474,0,,5
35,COc1cc2c(Nc3ccc(NCCCN)cc3)ncnc2cc1Oc1ccccc1C(F)(F)F,0.59,0.57,0.2531893506572392,0.8352136511430661,0,,5
31,COc1cc2c(Nc3ccc(OCCCN)cc3)ncnc2cc1Oc1ccccc1,0.73,0.65,0.3749246426561608,0.8693218482801129,0,,5
32,COc1cc2c(Nc3ccc(NCCCN)cc3)ncnc2cc1Oc1ccccc1F,0.6,0.51,0.3171523138843606,0.8530219514238867,0,,5
33,CNc1ccccc1Oc1cc2ncnc(Nc3ccc(NCCCN)cc3)c2cc1OC,0.56,0.54,0.2539207677102433,0.8416277577762773,0,,5
39,COc1cc2ncnc(Nc3ccc(Nc4ccc(C(F)(F)F)cc4)cc3Oc3ccccc3)c2cc1OC,0.54,0.61,0.210010960546674,0.8408862715305394,0,,5
36,COc1cc2ncnc(Nc3ccc(N)cc3Oc3ccccc3)c2cc1Oc1ccc(NO)cc1,0.51,0.54,0.1481769730340282,0.8309851319155549,0,,5
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,5
30,COc1cc2ncnc(Nc3ccc(C(C)(F)F)cc3)c2cc1Oc1ccccc1,0.69,0.74,0.4072643535593686,0.8603278107134469,0,,5
31,COc1cc2c(Nc3ccc(OC(C)(C)C)cc3)ncnc2cc1Oc1ccccc1,0.74,0.75,0.3956727044315232,0.866321599436476,0,,5
34,COc1cc2ncnc(Nc3ccc(-c4ccc(-c5ccc(F)nc5)cc4)cc3)c2cc1OC,0.67,0.72,0.3068317217869634,0.8575164753562616,0,,5
33,COc1cc2c(Nc3ccc(C(F)(F)C(F)(F)F)cc3)ncnc2cc1Oc1ccccc1,0.7,0.74,0.3191829674674218,0.8414661314321913,0,,5
29,COc1cc2ncnc(Nc3ccc(Oc4ccc(Cl)cc4)cc3)c2cc1OC,0.78,0.65,0.4330432972778338,0.8884433359481911,0,,5
26,COCCOc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.74,0.62,0.6206248183869041,0.8860259199741232,0,,5
23,CNc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.71,0.62,0.7522686312670006,0.8872165598016643,0,,5
32,COc1cc2ncnc(Nc3ccc(-c4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OC,0.7,0.64,0.3583505722447715,0.8608637380243831,0,,5
36,COc1ccc(Oc2ccc(Nc3ncnc4cc(OCc5ccccc5)c(OC)cc34)cc2)cc1,0.84,0.69,0.2502301846267832,0.8740056364424746,0,,6
31,COCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.83,0.66,0.3865312199999556,0.8727811889394537,0,,6
34,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,0.89,0.75,0.2825266049556381,0.8813617860411761,0,,6
40,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2013919498870085,0.8585204364492358,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OCCBr,0.8,0.7,0.1758419726268412,0.8506933372127258,0,,6
39,COc1cc2ncnc(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)c2cc1OCCC[NH3+],0.83,0.64,0.2003696634325857,0.8213810111387575,0,,6
31,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCC[NH3+],0.78,0.61,0.3968822147942739,0.8309333444762247,0,,6
32,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCC[NH3+],0.82,0.61,0.3691779473714621,0.8331148891427682,0,,6
39,COc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OCCC[NH3+],0.83,0.64,0.2003696634325857,0.8213810111387575,0,,6
40,C=CCNCCOCCOc1cc2ncnc(Nc3ccc(Oc4ccccc4C(F)(F)F)cc3)c2cc1OC,0.67,0.61,0.137524169940375,0.809369008439905,0,,6
32,COc1cc2c(Nc3ccc(OC4C=CC=C4)cc3)ncnc2cc1Oc1ccccc1,0.8,0.7,0.3904619122803524,0.8163338055007663,0,,6
32,COc1cc2c(Nc3ccc(OCCCF)cc3)ncnc2cc1OCc1ccccc1,0.72,0.71,0.3237786326743116,0.8645412393882675,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccccc4C(F)(F)F)cc3)ncnc2cc1Oc1ccncc1,0.62,0.64,0.2477246727061354,0.8347171060015977,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCOc1ccccc1,0.83,0.68,0.1981543948861296,0.8661880007143614,0,,6
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,6
44,COCCOCCOCCOc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.75,0.69,0.1124690411614678,0.8250335062302965,0,,6
35,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.89,0.83,0.2650202160951584,0.8754269745187196,0,,6
33,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2978550902259068,0.8796817641865337,0,,6
34,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCc1ccccc1,0.89,0.75,0.2825266049556381,0.8813617860411761,0,,6
27,Fc1ccccc1Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1Cl,0.81,0.79,0.4772186519073768,0.8609464932589369,0,,7
33,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Nc3c(F)cccc3F)cc2)ncc1Cl,0.86,0.92,0.2767225643281975,0.8497361013387432,0,,7
41,NC1CCN(c2ccc(-c3ccc(Nc4ncc(Cl)c(Oc5cccc(-c6ccccc6Cl)c5)n4)cc3)cc2)CC1,0.56,0.79,0.2002439439598341,0.824859825362107,0,,7
30,Clc1ccn(-c2ccc(Nc3ncc(Cl)c(-c4cnc5c(Br)cccn45)n3)cc2)n1,0.65,0.78,0.3377876017202439,0.7906383406005606,0,,7
37,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(Nc5cc(C#N)ccn5)c4)n3)cc2)CC1,0.56,0.71,0.3353126421923203,0.8154504819368429,0,,7
38,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5ccnc(NCCN)n5)c4)n3)cc2)CC1,0.76,0.76,0.2891532203941667,0.810385908969147,0,,7
33,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5cc[nH]n5)c4)n3)cc2)CC1,0.53,0.74,0.4261153855305111,0.8060387031238849,0,,7
