size,smiles,gsk3b,jnk3,qed,sa,max_or_val,Unnamed: 7,source_smi
33,Clc1ccc(-c2cc(Nc3ccnc(Nc4ccc(Nc5ccccc5)nc4)n3)[nH]n2)cc1,0.78,0.52,0.2337370463119699,0.8249608850656546,0,,1
31,c1ccc(-c2ccc(Nc3nccc(Nc4cc(-c5ccccc5)n[nH]4)n3)cc2)cc1,0.84,0.62,0.3224255837218027,0.854159968968358,0,,1
35,c1ccc2ncc(-c3ccnc(Nc4ccc(-c5ccc(N6CCOCC6)cc5)cc4)n3)cc2c1,0.83,0.88,0.3509942901103728,0.8570433947328099,0,,1
21,NNc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,0.93,0.69,0.5018553443785787,0.8763941883004784,0,,1
22,CN(C)c1ccc(-c2ccnc(Nc3ccccc3)n2)cn1,0.87,0.65,0.798607804338851,0.8803536280476253,0,,1
19,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.95,0.75,0.7626630429862935,0.934360463764932,0,,1
36,NNc1cc(-c2ccnc(Nc3ccc(-c4ccc(-c5ccc6c[nH]nc6c5)cc4)cc3)n2)ccn1,0.82,0.71,0.180040138085909,0.8103658008416443,0,,1
27,Fc1cc(F)cc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)c1,0.9,0.77,0.497889196001375,0.8908746334731528,0,,1
27,Fc1cccc(Nc2nccc(-c3ccc(Nc4ccccc4)cc3)n2)c1,0.9,0.75,0.4765146291543231,0.8993464956932115,0,,1
27,Cc1ccc(-c2ccc(-c3ccnc(Nc4cccc(F)c4)n3)cc2)cn1,0.88,0.6,0.5320409990556186,0.8815805731031432,0,,1
22,c1ccc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)cc1,0.8,0.6,0.6017612701504051,0.8781103806700029,0,,1
22,c1ccc(-c2ccnc(Nc3ccc4c[nH]nc4c3)n2)cc1,0.84,0.64,0.6017612701504051,0.8507141102737327,0,,1
26,Fc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccn1,0.82,0.85,0.7281795834533785,0.8583047931009963,0,,1
25,c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1,0.93,0.74,0.5345098560539518,0.9216650763222536,0,,1
21,Fc1cc(F)cc(-c2ccnc(Nc3ccccc3)n2)c1,0.91,0.71,0.7837517154076078,0.8961974791925584,0,,1
27,Fc1cc(F)cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,0.82,0.92,0.7543177011755857,0.8666851495393652,0,,1
27,Fc1cc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cc(C(F)(F)F)c1,0.87,0.61,0.6664113049687758,0.8491283063825219,0,,1
35,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)n1,0.79,0.71,0.2630428853401633,0.873297026796539,0,,1
24,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(I)cc2)n1,0.81,0.68,0.5365705169790468,0.8698606434808563,0,,1
30,NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(Nc3ccnnc3)cc2)n1,0.78,0.79,0.3713752702215928,0.8376115682349953,0,,1
25,c1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,0.93,0.88,0.5345098560539518,0.9225339993991764,0,,1
27,Cn1ncc2cc(Nc3nccc(Nc4ccccc4C(N)=O)n3)ccc21,0.75,0.74,0.5051526339963033,0.8450851495393652,0,,1
25,c1ccc(-c2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)cc1,0.91,0.74,0.5769078727332378,0.9027426147837918,0,,1
23,N#Cc1ccc(Nc2nccc(-c3cc(F)cc(F)c3)n2)cc1,0.81,0.78,0.7930267368512091,0.8718820609671655,0,,1
24,NC(=O)c1cccc(Nc2nccc(-c3cc(F)cc(F)c3)n2)c1,0.81,0.68,0.7709011609605142,0.8750530167512347,0,,1
24,Fc1cc(F)cc(-c2ccnc(Nc3ccc4cc[nH]c4c3)n2)c1,0.8,0.68,0.577247512058217,0.8507511292269943,0,,1
23,COc1ccc(Nc2nccc(-c3cc(F)cc(F)c3)n2)cc1,0.82,0.7,0.784925554819818,0.8910578185429231,0,,1
25,COc1ccc(Nc2nccc(-c3cc(F)cc(F)c3)n2)cc1OC,0.8,0.68,0.7529760372353504,0.8802135920318958,0,,1
33,Fc1cc(F)cc(-c2cccc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)c2)c1,0.82,0.88,0.4299341794011376,0.8553294247733694,0,,1
29,Cn1ncc2cc(Nc3nccc(-c4ccc(N5CCSCC5)cc4)n3)ccc21,0.76,0.63,0.5483778930663878,0.8310576642555427,0,,1
25,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.8,0.9,0.7888969157517117,0.8970544096555868,0,,1
20,Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.86,0.86,0.7093141344261357,0.9139554954273166,0,,1
23,CC(C)(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.93,0.81,0.7237113226326242,0.9079165598016642,0,,1
24,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(F)c2)n1,0.85,0.72,0.6702732523594236,0.8809665520650258,0,,1
24,Fc1cc(F)cc(-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)c1,0.79,0.67,0.577247512058217,0.8530095907654558,0,,1
20,Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,0.92,0.73,0.7766543901704424,0.9243990417115412,0,,1
28,Fc1ccc(-c2ccc(Nc3nccc(-c4cc(F)nc(F)c4)n3)cc2)cn1,0.84,0.75,0.5180744649632002,0.8265425615142151,0,,1
27,Cn1nccc1-c1ccc(Nc2nccc(-c3cc(F)nc(F)c3)n2)cc1,0.85,0.73,0.5552797408953333,0.8200109878036648,0,,1
30,NNc1cc(-c2ccnc(Nc3ccc(-c4ccc5c[nH]nc5c4)cc3)n2)ccn1,0.82,0.71,0.2616493891372063,0.8123864346607041,0,,1
23,CC(C)n1cc(Nc2nccc(-c3cc(F)cc(F)c3)n2)cn1,0.87,0.65,0.7920017834629699,0.836319170524275,0,,1
26,Cn1cc(Nc2nccc(-c3ccc(Nc4ccccc4)cc3)n2)cn1,0.91,0.82,0.5637706619986819,0.8760102876064908,0,,1
23,Fc1cc(-c2ccnc(Nc3ccc4[nH]ncc4c3)n2)ccn1,0.9,0.66,0.5677147303184602,0.8368292157731436,0,,1
36,Fc1ccc(-c2ccnc(Nc3ccc(-c4ccc5c(cnn5-c5ccc(F)cc5)c4)cc3)n2)cc1,0.84,0.77,0.2871616302285378,0.8541631110433454,0,,1
23,CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.85,0.84,0.7966994243525549,0.9068100329951374,0,,1
24,c1ccc(-c2ccnc(Nc3ccc(-n4cccc4)cc3)n2)cc1,0.86,0.87,0.5948428431345412,0.8895232781891433,0,,1
21,NNc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,0.91,0.87,0.5042020041558828,0.9015467937595356,0,,1
26,Nc1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,0.85,0.85,0.5059491053812604,0.9049337641299674,0,,1
44,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.64,0.63,0.2138377884834188,0.7646261931799307,0,,4
40,CC1(C)Cc2cnc(Nc3ccc(N4CCN(c5ccnc(C(N)=O)c5)CC4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.58,0.58,0.2874344748461088,0.7643250713396292,0,,4
46,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)nc1-2,0.57,0.56,0.2841306026345106,0.7444135204519724,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(F)cc6)c5)CC4)cc3)nc1-2,0.52,0.56,0.2632733396267036,0.7645508164892684,0,,4
56,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(-c8cnsc8)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.57,0.1591268436869445,0.7171503974014084,0,,4
47,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(C(N)=O)c6)CC5)cc4)cc3)ncc1CC2(C)C,0.54,0.6,0.2415837400892627,0.7579432362798264,0,,4
52,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4cccc(-c5ccnc(-c6ccc(-c7ccc(F)cc7)cc6)c5)c4)cc3)nc1-2,0.55,0.56,0.1738729154536182,0.7606461392229245,0,,4
43,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)nc1-2,0.55,0.57,0.2850395664077687,0.7433331710045131,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccnc(-c6ccc(F)cc6)c5)cc4)cc3)nc1-2,0.56,0.58,0.2049969970534512,0.7750752920137437,0,,4
58,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.6,0.57,0.1474862264480335,0.7245401862509419,0,,4
55,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.57,0.57,0.1398564416295494,0.7282956179800384,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4cccc(-c5ccnc(Cl)c5)c4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.59,0.2464336602301181,0.7770268277990567,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc1-2,0.53,0.57,0.2243611819561372,0.7613876463260981,0,,4
52,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccnc(-c6ccc(-c7ccc(F)cc7)cc6)c5)cc4)cc3)nc1-2,0.56,0.58,0.1738729154536182,0.7633141392229243,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(-c5ccnc(Cl)c5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.58,0.2464336602301181,0.7806983874320843,0,,4
21,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.81,0.54,0.7940400286227499,0.9098736456490528,0,,5
35,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1Oc1cccc(Oc2ccccc2)c1,0.73,0.52,0.2528692988731636,0.8568522333451778,0,,5
34,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.83,0.71,0.2825266049556382,0.8797697068332554,0,,5
30,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCCOC)cc23)c1,0.84,0.69,0.3827740621573137,0.8329439108923378,0,,5
29,COc1cc2ncnc(Nc3ccc(/C=N\c4ccccc4)cc3)c2cc1OC,0.7,0.61,0.4661942503546398,0.865081353616797,0,,5
35,COc1cc2ncnc(Nc3ccc(Oc4cc(F)cc(F)c4)cc3)c2cc1Oc1ccccc1,0.79,0.72,0.2698160518720591,0.8537164867388428,0,,5
29,COc1cc2ncnc(Nc3cccc(Nc4ccc(Br)cc4)c3)c2cc1OC,0.81,0.61,0.3807816384677915,0.8760814311862863,0,,5
38,COCCOc1cc2ncnc(Nc3cccc(Nc4ccc(Nc5ccccc5)cc4)c3)c2cc1OC,0.77,0.59,0.1665028562165749,0.8500675085632466,0,,5
28,COc1cc2ncnc(Nc3cccc(Nc4ccccc4)c3)c2cc1OC,0.83,0.54,0.4887282595358672,0.8875336207410466,0,,5
35,COc1cc2ncnc(Nc3cccc(Nc4ccc(Oc5ccccc5)cc4)c3)c2cc1OC,0.85,0.71,0.2578408077233518,0.8693518438241714,0,,5
31,COc1cc2ncnc(Nc3ccc(OCCOc4ccccc4)cc3)c2cc1OC,0.8,0.71,0.3903243896769801,0.8846789066064021,0,,5
28,COc1cc2ncnc(Nc3ccc(Nc4ccccc4)cc3)c2cc1OC,0.84,0.69,0.4887282595358672,0.8927949715853243,0,,5
34,COCCCOc1ccc(Nc2ncnc3cc(OC)c(Oc4ccccc4OC)cc23)cc1,0.75,0.64,0.2891388728174984,0.8601955740353602,0,,5
30,COc1cc2ncnc(Nc3ccc(-c4ccc(Br)cc4)cc3)c2cc1C(F)(F)F,0.66,0.63,0.3523639709681795,0.8613515127022926,0,,5
35,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.89,0.83,0.2650202160951584,0.8754269745187196,0,,6
41,COCCCOCCCOCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.87,0.66,0.1345362259957665,0.8298177338172883,0,,6
31,COc1cc2c(Nc3ccc(OCCI)cc3)ncnc2cc1OCc1ccccc1,0.85,0.69,0.22022444330687,0.861260140756867,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCOc1ccccc1,0.83,0.68,0.1981543948861296,0.8661880007143614,0,,6
31,COCCOc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.78,0.69,0.3752406810569175,0.8756302168346354,0,,6
43,COCCOCCOCCOCCOCCOc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,0.75,0.69,0.1276433320434304,0.8138056237678052,0,,6
49,COCCN(CCOCCN(C)C)CCOc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OC,0.73,0.66,0.0880649975597798,0.7961432249381559,0,,6
35,COc1cc2ncnc(Nc3ccc(Oc4cccc(Oc5ccccc5)c4)cc3)c2cc1OC,0.79,0.77,0.2650202160951584,0.8706925458406016,0,,6
31,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OCCBr,0.84,0.68,0.3086927549247803,0.8678188897002312,0,,6
29,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.92,0.73,0.4829691307560961,0.8957123038430412,0,,6
38,COc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OCCBr,0.85,0.7,0.1641236157988613,0.8507363272445654,0,,6
35,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,0.92,0.71,0.2677341273569349,0.881173207356084,0,,6
34,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCC[S+](C)C,0.86,0.62,0.2242817287352337,0.8312140666538528,0,,6
31,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC(F)(F)F,0.85,0.77,0.4027650904286303,0.8643781249334511,0,,6
44,COc1cc2c(Nc3ccc(Oc4cccc(Oc5ccccc5)c4)cc3)ncnc2cc1OCCCOc1ccccc1,0.77,0.63,0.1346566583427922,0.8402680479891836,0,,6
41,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OCc1ccccc1,0.89,0.75,0.1862030133979682,0.8590632175436959,0,,6
44,COc1cc2ncnc(Nc3ccc(Oc4cccc(Oc5ccccc5)c4)cc3)c2cc1OCCCOc1ccccc1,0.77,0.63,0.1346566583427922,0.8402680479891836,0,,6
38,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OCCCBr,0.8,0.67,0.1265465405341835,0.848013799772038,0,,6
33,COCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.87,0.66,0.3108687791088095,0.8718705825846305,0,,6
39,COc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OCCCBr,0.87,0.68,0.1176256102220301,0.8479171984297275,0,,6
38,C=CCOc1cc2ncnc(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)c2cc1OC,0.83,0.69,0.1885536002226072,0.8532223162555543,0,,6
40,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2013919498870085,0.8585204364492358,0,,6
40,COCCCOc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OC,0.88,0.69,0.1583280741569447,0.8521320751594789,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OCCBr,0.8,0.7,0.1758419726268412,0.8506933372127258,0,,6
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,6
37,COCCCOCCCOc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,0.87,0.66,0.204376884752877,0.8502783760271223,0,,6
37,COCCCOCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.87,0.66,0.204376884752877,0.8502783760271223,0,,6
33,COCCCOc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,0.87,0.66,0.3108687791088096,0.8718705825846305,0,,6
31,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Oc3ccccc3)cc2)ncc1Cl,0.82,0.86,0.3563630626356189,0.8750019816510157,0,,7
26,CC(C)(N)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.84,0.79,0.5912083784061946,0.8576653804588439,0,,7
38,CS(=O)(=O)Nc1ccn(-c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5ccccc5Cl)c4)n3)cc2)n1,0.57,0.8,0.2189783792355405,0.8137877311159234,0,,7
38,CN1CCN(c2ccc(-c3ccc(Nc4nccc(-c5cnc6c(C(N)=O)cccn56)n4)cc3)cc2)CC1,0.76,0.76,0.3594289119690105,0.8197963039795422,0,,7
27,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,0.89,0.93,0.5171185931704161,0.8726400078389605,0,,7
36,NC(=O)c1ccccc1Nc1cccc(Oc2nc(Nc3ccc(-n4cccc4)cc3)ncc2Cl)c1,0.65,0.76,0.2325519106162149,0.8294033004137236,0,,7
37,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5ccccc5C(N)=O)c4)n3)cc2)CC1,0.64,0.69,0.3503373116759207,0.8363037343265438,0,,7
30,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4c(Cl)cccc4Cl)n3)cc2)CC1,0.59,0.74,0.5206794056011161,0.8433469520372395,0,,7
36,NC(=O)c1ccccc1Nc1cccc(Oc2nc(Nc3ccc(N4CCCC4)cc3)ncc2Cl)c1,0.58,0.83,0.2678386100708577,0.8410163407067639,0,,7
27,Clc1ccccc1-c1ccc(Nc2ncc(Cl)c(Nc3cc[nH]n3)n2)cc1,0.77,0.79,0.4050227346739236,0.8229377298704266,0,,7
31,CNS(=O)(=O)CCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3OC)n2)cc1,0.78,0.71,0.4178730048158,0.8472470826611167,0,,7
25,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,0.86,0.99,0.6167643952262964,0.8821011326602817,0,,7
28,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3C(=O)O)n2)cc1,0.84,0.75,0.4747924901071299,0.858191666635115,0,,7
25,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1,0.9,0.86,0.6167643952262963,0.8825635378607151,0,,7
30,CCN(CC)CCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.3621972889720301,0.8403371130390282,0,,8
37,CCN(CC)CCCN(CC)CCCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1859859979502161,0.8107227229732348,0,,8
31,CCN(CC)CCCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.3163323970449721,0.838111054924808,0,,8
36,CCN(CC)CCCN(CC)CCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2087181194110497,0.8131066326801625,0,,8
36,CCN(CC)CCCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2087181194110497,0.8139562219258684,0,,8
35,CCN(CC)CCN(CC)CCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2372443082996148,0.8162722665276816,0,,8
35,CCN(CC)CCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2372443082996148,0.8162722665276816,0,,8
42,CCN(CC)CCCCN(CC)CCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1278814914356836,0.7875884994858434,0,,8
34,CCN(CC)CCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2726554194344521,0.8193914214868777,0,,8
42,CCN(CC)CCCN(CC)CCCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1278814914356836,0.7875884994858434,0,,8
27,CC(C)[C@H](C)Oc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,0.59,0.54,0.5100232896336355,0.7868369450782399,0,,9
30,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,0.78,0.7,0.4832062985892879,0.8477798083282351,0,,9
32,OCCCOc1ccc(-c2ccc(-c3cnc4c(-c5ccncc5)cnn4c3)cc2)cc1,0.64,0.51,0.3783290282615272,0.8482215787801185,0,,9
35,c1cnc(Nc2cc(-c3cnn4cc(-c5ccc(Oc6ccncc6)cc5)cnc34)ccn2)nc1,0.56,0.57,0.3642023111647166,0.8106205375899526,0,,9
34,c1cc(Oc2ccc(-c3ccc(-c4cnc5c(-c6ccncc6)cnn5c4)cc3)cc2)ccn1,0.6,0.59,0.3135122787100867,0.8407120555930183,0,,9
41,COc1cc(-c2cnn3cc(-c4ccc(-c5ccnc(Nc6ccc(F)cc6)c5)cc4)cnc23)cc(OC)c1OC,0.58,0.67,0.2189626803447951,0.8172565997641753,0,,9
36,c1cc(-c2cnn3cc(-c4ccc(-c5ccc(OCCN6CCCCC6)cc5)cc4)cnc23)ccn1,0.78,0.7,0.2893961852456273,0.8396848225952456,0,,9
31,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCCC5)cc4)cnc23)ccn1,0.78,0.7,0.4580611284538904,0.8459702253786142,0,,9
50,c1ccc(Nc2cc(-c3cnn4cc(-c5ccc(-c6ccc(-c7ccc(OCCN8CCCCCC8)cc7)cc6)cc5)cnc34)ccn2)cc1,0.51,0.66,0.1581283026399618,0.8001814980372662,0,,9
35,Fc1ccc(Nc2cc(-c3ccc(-c4cnc5c(-c6ccncc6)cnn5c4)cc3)ccn2)cc1,0.6,0.79,0.3236195865881567,0.8330490949300484,0,,9
38,c1cc(-c2cnn3cc(-c4ccc(-c5ccc(OCCN6CCCCCCC6)cc5)cc4)cnc23)ccn1,0.78,0.7,0.2452986720266261,0.8344856573004742,0,,9
34,c1ccc(Nc2cc(-c3ccc(-c4cnc5c(-c6ccncc6)cnn5c4)cc3)ccn2)cc1,0.54,0.75,0.3424508621536477,0.838977213964059,0,,9
27,c1cc(-c2cnn3cc(-c4ccc(OCCN5CC5)cc4)cnc23)ccn1,0.69,0.61,0.4963055501577261,0.8546070726162882,0,,9
31,Fc1cc(F)c(Nc2ccc(-c3cnc4c(-c5ccncc5)cnn4c3)cc2)c(F)c1,0.63,0.66,0.4124651372697153,0.8294831782322123,0,,9
41,c1cc(-c2cnn3cc(-c4ccc(-c5ccc(-c6ccc(OCCN7CCCC7)cc6)cc5)cc4)cnc23)ccn1,0.77,0.68,0.2044272503609943,0.8301070861500993,0,,9
36,Fc1cc(F)cc(Nc2ccc(-c3ccc(-c4cnc5c(-c6ccncc6)cnn5c4)cc3)cc2)c1,0.61,0.63,0.2877582055225734,0.832467755455537,0,,9
40,c1cnc(Nc2ccc(-c3ccc(-c4ccc(-c5cnc6c(-c7ccncc7)cnn6c5)cc4)cc3)cc2)nc1,0.59,0.61,0.2488029421286161,0.8258641199226252,0,,9
37,c1cc(-c2cnn3cc(-c4ccc(-c5ccc(OCCN6CCCCCC6)cc5)cc4)cnc23)ccn1,0.78,0.7,0.2654977724535621,0.8371225386088995,0,,9
31,CC(C)Nc1cc(-c2ccc(-c3cnc4c(-c5ccncc5)cnn4c3)cc2)ccn1,0.57,0.53,0.4266113611728342,0.8270765397424967,0,,9
33,CC(C)[C@@H](C)Nc1cc(-c2ccc(-c3cnc4c(-c5ccncc5)cnn4c3)cc2)ccn1,0.56,0.53,0.3561788589884427,0.7693922135715621,0,,9
