size,smiles,gsk3b,jnk3,qed,sa,max_or_val,Unnamed: 7,source_smi
27,Nc1ccnc(-c2cccc(Nc3nccc(Nc4cc(Cl)n[nH]4)n3)c2)c1,0.78,0.55,0.4144513815975861,0.79614941438844,0,,1
28,N#Cc1nccc(-c2cccc(Nc3ccnc(Nc4ccccc4)n3)c2)n1,0.79,0.58,0.5439491830614074,0.8467382410986496,0,,1
25,Sc1ccc(-c2ccnc(Nc3ccc(-c4csnn4)cc3)n2)cc1,0.84,0.68,0.5148929820297639,0.83231551291269,0,,1
32,Fc1ccc(-c2ccc(Nc3nccc(Nc4cc(-c5ccccc5)n[nH]4)n3)cc2)cc1,0.84,0.66,0.305407484543209,0.8472907285776894,0,,1
34,FC(F)c1cc(Nc2ccnc(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)n2)n[nH]1,0.81,0.67,0.247779282871819,0.8318217418675281,0,,1
22,c1ccc(Nc2nccc(-c3ccc4[nH]ncc4c3)n2)cc1,0.96,0.63,0.6017612701504051,0.8781511732107954,0,,1
24,O[C@H]1CC[C@H](Nc2ccnc(Nc3cnc4[nH]ncc4c3)n2)CC1,0.71,0.61,0.5815925497836539,0.8047604095241618,0,,1
24,O[C@H]1CC[C@H](Nc2ccnc(Nc3ccc4cc[nH]c4c3)n2)CC1,0.79,0.53,0.5909748125347216,0.8303892285924176,0,,1
25,Fc1ccccc1Nc1ccnc(Nc2ccc3ccccc3c2)n1,0.71,0.63,0.535990519811922,0.8894017914989685,0,,1
27,Fc1cccc(-c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)c1,0.76,0.7,0.4765146291543231,0.8956878418470576,0,,1
23,Fc1cccc(-c2ccnc(Nc3ccc4n[nH]cc4c3)n2)c1,0.85,0.61,0.6021521190010909,0.8322009352301573,0,,1
40,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5ccc(-c6ccc(C(=O)N(C)C)cc6)cc5)cc4)n3)cnn2n1,0.82,0.53,0.2755883813250121,0.8170952118766481,0,,1
27,NC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,0.92,0.58,0.5267923950489468,0.8629422345596081,0,,1
29,Fc1ccc(-c2cc(-c3ccnc(Nc4ccc5nc[nH]c5c4)n3)ccn2)cc1,0.8,0.57,0.4589961742629188,0.8475816356330024,0,,1
30,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5ccc(F)nc5)cc4)n3)cnn2n1,0.94,0.55,0.4517292058446875,0.8139066731301001,0,,1
31,c1cnn2ncc(-c3ccnc(Nc4ccc(-c5ccc6[nH]ccc6c5)cc4)n3)c2c1,0.86,0.54,0.4288916356888487,0.8176095967599212,0,,1
31,c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)CCC6)n4)cnn3n2)cc1,0.89,0.51,0.4520852967923091,0.8275649317475143,0,,1
29,CS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc(-c4csnn4)cc3)n2)c1,0.82,0.58,0.4797353631428209,0.8345669623218175,0,,1
25,NCCNc1cccc(Nc2ncc(F)c(Nc3ccccc3)n2)c1,0.86,0.55,0.5275124009463382,0.8705755505056043,0,,1
32,c1ccc(Nc2cccc(Nc3nccc(Nc4ccc(-c5cn[nH]c5)cc4)n3)c2)cc1,0.82,0.62,0.2548923455709508,0.8496614623833576,0,,1
27,CNc1cccc(Nc2ccnc(Nc3ccc(-n4cccc4)cc3)n2)c1,0.77,0.57,0.4631517202175202,0.8530459187701344,0,,1
30,Clc1ccccc1-c1cccc(Nc2ccnc(Nc3ccc4n[nH]cc4c3)n2)c1,0.79,0.59,0.3218899981619115,0.823869753588967,0,,1
29,NS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc(-c4cn[nH]c4)cc3)n2)c1,0.78,0.61,0.3851991419275587,0.8390651308199859,0,,1
26,c1ccc(Nc2ccc(Nc3nccc(-c4ccncc4)n3)cc2)cc1,0.89,0.74,0.5340468210230357,0.8940952769760955,0,,1
31,c1ccc(-c2ccc(Nc3nccc(-c4ccc(-c5cnccn5)cc4)n3)cc2)cc1,0.83,0.85,0.3905821914867688,0.8781371401842387,0,,1
25,c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1,0.84,0.64,0.7888969157517116,0.8899836404248176,0,,1
29,Fc1ccc(-c2ccnc(Nc3ccc(-c4ccc5n[nH]cc5c4)cc3)n2)cc1,0.85,0.74,0.4270752760687769,0.841898272484523,0,,1
24,OC1CCC(Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2)CC1,0.81,0.58,0.5888879882162947,0.8273829447354295,0,,1
24,Fc1cnc(Nc2ccccc2)nc1Nc1ccc2ncsc2c1,0.8,0.57,0.5644044693807323,0.8591909620702075,0,,1
25,Cn1ncc2cc(Nc3nccc(-c4cc(F)nc(F)c4)n3)ccc21,0.81,0.6,0.5795934909498777,0.8115729395701167,0,,1
25,CN(C)c1ccc(-c2ccnc(Nc3ccc4cc[nH]c4c3)n2)cc1,0.8,0.57,0.5812183517859141,0.8610743913907467,0,,1
23,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,0.88,0.75,0.7572114558932658,0.8817165598016642,0,,1
28,Cn1ccc(-c2ccc(Nc3nccc(-c4ccc(C(=O)O)cc4)n3)cc2)n1,0.81,0.72,0.5510415675787251,0.8704339195389065,0,,1
26,Brc1cccc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)c1,0.86,0.72,0.4343379881396256,0.9038324654286688,0,,1
28,Fc1cc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)cc(F)c1F,0.85,0.75,0.4452597939620434,0.881294128465782,0,,1
26,OC1CCN(c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)CC1,0.7,0.78,0.7513103207226147,0.8836580398542431,0,,1
35,c1ccc(-c2ccc(-c3ccc(Nc4nccc(Nc5ccc6cn[nH]c6c5)n4)cc3)cc2)cc1,0.76,0.66,0.2485128775751902,0.8543109405203556,0,,1
32,c1ccc(-c2ccc(-c3ccc(Nc4nccc(NC5CCOCC5)n4)cc3)cc2)cc1,0.7,0.71,0.3905025607215905,0.8672901482807934,0,,1
32,c1ccc(-c2ccc(Nc3nccc(Nc4ccc(-c5ccccc5)cn4)n3)cc2)cc1,0.75,0.74,0.3233074397118587,0.8783260457166908,0,,1
28,O=C(O)c1cccc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)c1,0.83,0.76,0.5036369297498102,0.9013747089211592,0,,1
27,O[C@H]1CC[C@@H](Nc2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)CC1,0.73,0.72,0.6201077907515403,0.8721784187701344,0,,1
23,c1ccc(-c2ccc(Nc3nccc(NC4CC4)n3)cc2)cc1,0.75,0.71,0.7302367985628594,0.8986918854564018,0,,1
32,Oc1ccc(-c2cccc(-c3ccnc(Nc4ccc(-c5ccccc5)cc4)n3)c2)cc1,0.86,0.66,0.3268122884372735,0.8882842508448958,0,,1
32,CN1CCN(c2cccc(-c3ccnc(Nc4ccc(-c5ccccc5)cc4)n3)c2)CC1,0.89,0.67,0.4733345960854548,0.8786547771606854,0,,1
25,c1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,0.93,0.88,0.5345098560539518,0.9225339993991764,0,,1
29,CC(C)(C)c1cccc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)c1,0.93,0.74,0.4211192478366969,0.8919534092082644,0,,1
24,NCCNc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1,0.87,0.66,0.6480669308037762,0.881344535820401,0,,1
34,c1ccc2ncc(-c3ccnc(Nc4ccc(-n5cc(-c6ccncc6)cn5)cc4)n3)cc2c1,0.84,0.82,0.370491503997325,0.838496520148071,0,,1
38,Fc1ccc(-c2cc(Nc3ccnc(Nc4ccc(-c5ccc(-c6ccccc6)cc5)cc4)n3)[nH]n2)cc1,0.84,0.66,0.2090545440379876,0.8373273780079613,0,,1
32,c1ccc(Nc2ccc(-c3ccc(Nc4nccc(-c5cccnc5)n4)cc3)cn2)cc1,0.81,0.7,0.3489242847601014,0.8668813341782291,0,,1
27,Fc1ccc(-c2ccnc(Nc3ccc(Nc4ccccc4)cc3)n2)cc1,0.91,0.83,0.4765146291543231,0.9047011110778268,0,,1
25,c1ccc(-c2ccc(Nc3nccc(-c4ccncc4)n3)cc2)cc1,0.91,0.74,0.5769078727332378,0.9027426147837918,0,,1
32,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5cccc(C(N)=O)c5)cc4)n3)cnn2n1,0.85,0.58,0.4436240933513808,0.8272768728465503,0,,1
33,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5ccc6ccccc6c5)cc4)n3)cnn2n1,0.97,0.54,0.3696792054317135,0.8332590012351994,0,,1
31,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5cccc(F)c5F)cc4)n3)cnn2n1,0.94,0.56,0.4387134820580586,0.8227001013091354,0,,1
32,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5cccc(N(C)C)c5)cc4)n3)cnn2n1,0.88,0.56,0.4319489144450562,0.8221369224743419,0,,1
35,Cc1ccc2c(-c3ccnc(Nc4ccc(-c5ccc(N6CCOCC6)cc5)cc4)n3)cnn2n1,0.9,0.65,0.4031344316175964,0.8206343020306401,0,,1
33,Fc1ccc(-c2ccc(Nc3nccc(Nc4cc(-c5ccc(Cl)cc5)n[nH]4)n3)cc2)cc1,0.77,0.62,0.2612546407863228,0.8409470298487067,0,,1
35,CC(C)c1cc(Nc2ccnc(Nc3ccc(-c4ccc(Nc5ccccc5)cc4)cc3)n2)n[nH]1,0.83,0.69,0.1949789016586,0.8379030014044554,0,,1
33,Nc1ncc(-c2ccc(-c3ccc(Nc4nccc(Nc5cc(Cl)n[nH]5)n4)cc3)cc2)cn1,0.8,0.68,0.2796548593655701,0.8030402891667082,0,,1
34,NNc1ccc(-c2ccc(Nc3nccc(Nc4cnc(C5CCNCC5)cn4)n3)cc2)cc1,0.73,0.65,0.2069268101109649,0.8075170031013437,0,,1
29,CC(C)c1cc(Nc2ccnc(Nc3ccc(-c4ccccc4F)cc3)n2)[nH]n1,0.79,0.63,0.3996941836907803,0.8264596363144915,0,,1
30,CN(C)S(=O)(=O)c1ccc(-c2ccc(Nc3nccc(-c4ccoc4)n3)cc2)cc1,0.82,0.64,0.4974458707165677,0.8531544654540552,0,,1
21,Fc1cc(-c2ccnc(Nc3ccccc3)n2)cc(F)n1,0.9,0.69,0.7470760036512386,0.8571165208066821,0,,1
26,c1ccc2ncc(-c3ccnc(Nc4ccc5c[nH]nc5c4)n3)cc2c1,0.82,0.67,0.5122511235461612,0.8281743696782651,0,,1
25,Cn1ncc(-c2cccc(-c3ccnc(Nc4ccccc4)n3)c2)n1,0.89,0.62,0.6186967568224394,0.8551527270499041,0,,1
24,Cn1ncc2cc(Nc3nccc(-c4ccc(F)cc4)n3)ccc21,0.83,0.64,0.6218031574518198,0.8679788215346866,0,,1
26,NS(=O)(=O)c1cccc(-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)c1,0.78,0.57,0.514286488119812,0.8540150481792514,0,,1
24,COc1ccc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cn1,0.78,0.53,0.7906634962829767,0.8624483835219949,0,,1
24,c1cc(-c2cn[nH]c2)nc(Nc2ccc(N3CCOCC3)cc2)n1,0.81,0.79,0.7679718530332139,0.8500666542575193,0,,1
19,c1cc(Nc2nccc(-c3ccncc3)n2)ccn1,0.88,0.65,0.7727376462900062,0.8793704502696554,0,,1
28,c1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1,1.0,0.51,0.5048111415444996,0.8537572203122072,0,,1
44,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.64,0.63,0.2138377884834188,0.7646261931799307,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(-c5ccnc(Cl)c5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.58,0.2464336602301181,0.7806983874320843,0,,4
42,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(C(N)=O)c5)CC4)cc3)nc1-2,0.55,0.57,0.3203939029727135,0.7623286912548586,0,,4
56,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(-c8cnsc8)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.57,0.1591268436869445,0.7171503974014084,0,,4
58,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.6,0.57,0.1474862264480335,0.7245401862509419,0,,4
55,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.57,0.57,0.1398564416295494,0.7282956179800384,0,,4
40,CC1(C)Cc2cnc(Nc3ccc(N4CCN(c5ccnc(C(N)=O)c5)CC4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.58,0.58,0.2874344748461088,0.7643250713396292,0,,4
43,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)nc1-2,0.55,0.57,0.2850395664077687,0.7433331710045131,0,,4
51,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)ncc1CC2(C)C,0.56,0.59,0.1676665367528416,0.7539774818010763,0,,4
54,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(C(N)=O)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.58,0.1733006402640794,0.7447239279450242,0,,4
47,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(C(N)=O)c6)CC5)cc4)cc3)ncc1CC2(C)C,0.54,0.6,0.2415837400892627,0.7579432362798264,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc1-2,0.53,0.57,0.2243611819561372,0.7613876463260981,0,,4
58,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(-c6ccc(N7CCN(c8ccnc(Cl)c8)CC7)cc6)cc5)cc4)cc3)nc1-2,0.53,0.57,0.147170795864773,0.7378769994377551,0,,4
51,CNC(=O)c1n[nH]c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.55,0.61,0.1471056994908382,0.7516318356840015,0,,4
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,5
29,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.92,0.73,0.4829691307560961,0.8957123038430412,0,,5
29,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.85,0.7,0.4178840975839869,0.8357442516991068,0,,5
26,COc1cc2ncnc(Nc3ccccc3)c2cc1Oc1ccccc1,0.78,0.58,0.5413213215663645,0.8980072906034938,0,,5
21,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.81,0.54,0.7940400286227499,0.9098736456490528,0,,5
26,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCOC)cc23)c1,0.8,0.69,0.5209687742410436,0.8499172020254052,0,,5
34,COc1cc2ncnc(Nc3ccc(Oc4ccc(I)cc4)cc3)c2cc1Oc1ccccc1,0.81,0.75,0.2069435827197822,0.8613332803290665,0,,5
24,CC#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.82,0.53,0.7420524729181162,0.8548338876280136,0,,5
33,COc1cc2ncnc(Nc3ccc(Nc4ccccc4)cc3)c2cc1Oc1ccccc1,0.8,0.71,0.2898062428905912,0.878049111125309,0,,5
32,COc1cc2c(Nc3ccc(OCCCN)cc3)ncnc2cc1OCc1ccccc1,0.81,0.67,0.35275069334824,0.8719888662295114,0,,5
34,COc1cc2ncnc(Nc3ccc(-c4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.81,0.73,0.2930957341754019,0.8807451264829127,0,,5
29,COc1cc2ncnc(Nc3ccc(Oc4ccccc4Cl)cc3)c2cc1OC,0.76,0.71,0.4330432972778339,0.8841991967540519,0,,5
32,COc1cc2ncnc(Nc3ccc(Oc4ccccc4C(F)(F)F)cc3)c2cc1OC,0.79,0.74,0.384270545173861,0.8634323150883448,0,,5
32,COc1cc2ncnc(Nc3ccc(OCCOCc4ccccc4)cc3)c2cc1OC,0.81,0.68,0.3547679391283212,0.8766716812867945,0,,5
27,COCCCOc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.79,0.63,0.5749706180619806,0.8818328812947891,0,,5
33,C=CC(=O)Oc1ccc(Nc2ncnc3cc(OCCCOCCOC)c(OC)cc23)cc1,0.59,0.58,0.1786236995219318,0.8330972297735781,0,,6
47,COCCOCCOCCC[N+](C)(C)CCCOc1cc2ncnc(Nc3ccc(OCCOc4ccccc4)cc3)c2cc1OC,0.66,0.58,0.078909920190369,0.7841014519393167,0,,6
45,COCCOCCOCCCOc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OC,0.75,0.67,0.1007550476682348,0.8206353669600879,0,,6
35,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.89,0.83,0.2650202160951584,0.8754269745187196,0,,6
41,COCCOCCOc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.75,0.69,0.1457838797908682,0.8407709442432257,0,,6
41,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OCCCOCCBr,0.78,0.68,0.098910337636191,0.8298271425903333,0,,6
33,COCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.87,0.66,0.3108687791088095,0.8718705825846305,0,,6
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,6
40,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2013919498870085,0.8585204364492358,0,,6
34,COc1cc2c(Nc3ccc(/C=C/c4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.76,0.67,0.2655504919613521,0.866068564411321,0,,6
42,COc1cc(OC)cc(OCCCOc2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cc2OC)c1,0.85,0.64,0.1450105345568114,0.839907304989283,0,,6
47,COc1cc2c(Nc3ccc(Oc4cccc(Oc5ccccc5)c4)cc3)ncnc2cc1OCCOc1ccccc1C(F)(F)F,0.75,0.63,0.132665469017799,0.817421721450827,0,,6
44,COc1cc2c(Nc3ccc(Oc4cccc(Oc5ccccc5)c4)cc3)ncnc2cc1OCCCOc1ccccc1,0.77,0.63,0.1346566583427922,0.8402680479891836,0,,6
27,COc1cc2ncnc(Nc3ccc(NC(=O)C4CC4)cc3)c2cc1OC,0.59,0.66,0.6930127032247385,0.8879642704184858,0,,6
33,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2978550902259068,0.8796817641865337,0,,6
34,C=CC(=O)Oc1ccc(Nc2ncnc3cc(OCCOc4ccccc4)c(OC)cc23)cc1,0.62,0.64,0.1551078206147152,0.8513248669646531,0,,6
27,CC#CC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.6,0.67,0.6772160531624271,0.8437319027861184,0,,6
35,COCCCOc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)c2cc1OC,0.54,0.57,0.2739373774042362,0.8627634455071179,0,,6
40,COCCOCCOCCOCCOc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,0.75,0.69,0.1656126777885676,0.8284654519521776,0,,6
30,C=CCOc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.81,0.68,0.381270743117139,0.8696488059972329,0,,6
38,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCOCc1ccccc1,0.79,0.67,0.1796015241229615,0.8580947027186487,0,,6
46,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCOCCOCCOCCOc1ccccc1,0.78,0.67,0.0903680334270433,0.8171890381216504,0,,6
34,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCCCCN(C)C,0.75,0.66,0.2808782676553829,0.8623324815722678,0,,6
34,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCN1CCC1,0.68,0.59,0.3582783485556827,0.8686123572521434,0,,6
46,COCCOc1cccc(OC)c1C(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCS(=O)(=O)CC4)c(OC)cc23)cc1,0.51,0.54,0.1911067458115357,0.7926559446943965,0,,6
34,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCc1ccccc1,0.89,0.75,0.2825266049556381,0.8813617860411761,0,,6
34,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,0.89,0.75,0.2825266049556381,0.8813617860411761,0,,6
36,Cn1ccc(-c2ccc(Nc3nc(Nc4ccc(-c5ccc(C#N)c(Cl)c5)cc4)ncc3Cl)cc2)n1,0.68,0.72,0.2498675585327927,0.8271603869169637,0,,7
29,c1cc(Oc2ccnc(Nc3ccc(N4CCC4)cc3)n2)cc(-c2cc[nH]n2)c1,0.57,0.76,0.5052621176865209,0.8239789522698538,0,,7
29,Clc1ccccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl,0.82,0.79,0.3118875086326447,0.8836610821235842,0,,7
37,NC(=O)c1ccccc1Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,0.61,0.82,0.2871247231236946,0.8338544705408315,0,,7
35,NCCNc1ccc(Nc2ncc(Cl)c(Nc3cccc(C(=O)Nc4ccccc4F)c3)n2)cc1,0.77,0.75,0.2132264276125258,0.8527380075787097,0,,7
29,NC(=O)c1ccccc1Nc1nc(Nc2ccc(NS(N)(=O)=O)cc2)ncc1Cl,0.82,0.92,0.3809238997092667,0.8500754075802627,0,,7
25,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,0.86,0.99,0.6167643952262964,0.8821011326602817,0,,7
25,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.9,0.87,0.644469381672002,0.8820196592041601,0,,7
32,O=C(O)c1c(Cl)cccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl,0.82,0.78,0.2402008601156715,0.8600497357947288,0,,7
26,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3cccc(F)c3Cl)n2)cc1,0.86,0.81,0.5943053219899762,0.8602527355694867,0,,7
31,CN1CCN(c2ccc(Nc3nc(Nc4ccc(C(N)=O)cc4)ncc3F)cc2)CC1,0.88,0.68,0.5627156481692612,0.8616612710008668,0,,7
30,c1ccc(-c2cccc(-c3ccc(Nc4nccc(NC5CNC5)n4)cc3)n2)cc1,0.8,0.75,0.4519136293770872,0.8536631848767805,0,,7
28,Clc1cnc(Nc2ccc(-c3ccccc3)cc2)nc1Nc1cccc(Br)c1,0.76,0.75,0.3412841642837733,0.8860812755252867,0,,7
35,CS(=O)(=O)c1cccc(Nc2nc(Nc3ccc(-c4ccc(S(N)(=O)=O)cc4)cc3)ncc2F)c1,0.81,0.68,0.3382758855347507,0.8490348756328621,0,,7
35,NC1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5ccccc5Cl)c4)n3)cc2)CC1,0.56,0.79,0.2959230372051896,0.8357124143406529,0,,7
40,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(-c5ccnc(-c6cnn(C)c6)n5)c4)n3)cc2)CC1,0.59,0.78,0.2886647290930289,0.8003475946103306,0,,7
31,NC(=O)c1ccccc1-c1cccc(Nc2nc(Nc3ccc(F)cc3)ncc2Cl)c1,0.81,0.73,0.3718868164007952,0.8677577273535031,0,,7
38,Cn1ccc(-c2cccc(Oc3nc(Nc4ccc(-n5ccc(-c6ccccc6)n5)cc4)ncc3Cl)c2)n1,0.59,0.84,0.2463502699792755,0.8156824810907194,0,,7
