size,smiles,gsk3b,jnk3,qed,sa,max_or_val,Unnamed: 7,source_smi
22,CN(C)c1ncc(-c2ccnc(Nc3ccccc3)n2)cn1,0.89,0.6,0.7972592128955398,0.8659245415091638,0,,1
25,NC(=O)c1cc(-c2ccnc(Nc3ccc4c[nH]nc4c3)n2)ccn1,0.85,0.58,0.5269584417442388,0.8106918834876906,0,,1
21,Cc1ccc(Nc2nccc(-c3c[nH]nc3C)n2)cc1F,0.87,0.52,0.7731091027070627,0.8222393413195024,0,,1
28,Fc1ccc(-c2n[nH]cc2-c2ccnc(Nc3c[nH]c4nccc-4c3)n2)cc1,0.83,0.56,0.4390580579779457,0.7860501966130147,0,,1
39,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)ncc1CC2(C)C,0.57,0.56,0.3635041742617347,0.7682041657984339,0,,4
40,CC1(C)Cc2cnc(Nc3ccc(N4CCN(c5ccnc(C(N)=O)c5)CC4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.58,0.58,0.2874344748461088,0.7643250713396292,0,,4
46,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)nc1-2,0.57,0.56,0.2841306026345106,0.7444135204519724,0,,4
55,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.57,0.57,0.1398564416295494,0.7282956179800384,0,,4
56,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(-c8cnsc8)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.57,0.1591268436869445,0.7171503974014084,0,,4
51,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)ncc1CC2(C)C,0.56,0.59,0.1676665367528416,0.7539774818010763,0,,4
43,CNC(=O)c1nn(C2CNC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(Cl)c5)CC4)cc3)nc1-2,0.55,0.57,0.2850395664077687,0.7433331710045131,0,,4
44,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6cnsc6)c5)CC4)cc3)nc1-2,0.53,0.56,0.2846939664119695,0.7312924560509181,0,,4
58,CNC(=O)c1nn(C2CCN(C)CC2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)cc4)cc3)nc1-2,0.6,0.57,0.1474862264480335,0.7245401862509419,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4cccc(-c5ccnc(Cl)c5)c4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.59,0.2464336602301181,0.7770268277990567,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(F)cc6)c5)CC4)cc3)nc1-2,0.52,0.56,0.2632733396267036,0.7645508164892684,0,,4
38,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(-c5ccnc(Cl)c5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.63,0.58,0.2464336602301181,0.7806983874320843,0,,4
52,CNC(=O)c1nn(-c2ccc(F)cc2)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccnc(-c6ccc(F)cc6)c5)cc4)cc3)nc1-2,0.54,0.67,0.1735217865579192,0.7632013187101037,0,,4
44,CC1(C)Cc2cnc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(Cl)c6)CC5)cc4)cc3)nc2-c2[nH]nc(C(N)=O)c21,0.64,0.63,0.2138377884834188,0.7646261931799307,0,,4
47,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(C(N)=O)c6)CC5)cc4)cc3)ncc1CC2(C)C,0.54,0.6,0.2415837400892627,0.7579432362798264,0,,4
40,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccnc(-c5ccc(F)cc5)c4)cc3)nc1-2,0.56,0.58,0.301640042235873,0.7827189984651353,0,,4
58,CNC(=O)c1nn(-c2ccc(F)cc2)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(c5ccnc(-c6ccc(-c7ccc(F)cc7)cc6)c5)CC4)cc3)nc1-2,0.52,0.56,0.1584058700496178,0.7402616148223703,0,,4
46,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccnc(-c6ccc(F)cc6)c5)cc4)cc3)nc1-2,0.56,0.58,0.2049969970534512,0.7750752920137437,0,,4
51,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(-c4ccc(N5CCN(c6ccnc(-c7ccc(F)cc7)c6)CC5)cc4)cc3)ncc1CC2(C)C,0.53,0.57,0.1904385493765365,0.7568178794986168,0,,4
52,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4cccc(-c5ccc(N6CCN(c7ccnc(Cl)c7)CC6)cc5)c4)cc3)nc1-2,0.55,0.57,0.164183591008302,0.7486010110177961,0,,4
54,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(-c4ccc(-c5ccc(N6CCN(c7ccnc(C(N)=O)c7)CC6)cc5)cc4)cc3)nc1-2,0.54,0.58,0.1733006402640794,0.7447239279450242,0,,4
29,COc1cc2ncnc(Nc3ccc(Nc4cccc(Cl)c4)cc3)c2cc1OC,0.87,0.58,0.4222279635730811,0.8813497462046013,0,,5
21,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.81,0.54,0.7940400286227499,0.9098736456490528,0,,5
35,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,0.92,0.71,0.2677341273569349,0.881173207356084,0,,5
37,C=Cc1cc(Nc2ccc(Oc3ccccc3)cc2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,0.63,0.63,0.2205763633886664,0.8365737013100623,0,,5
35,COc1cc2ncnc(Nc3ccccc3Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.71,0.75,0.2578408077233518,0.8673484084246196,0,,5
28,COc1cc2ncnc(Nc3ccc(Nc4ccccc4)cc3)c2cc1OC,0.84,0.69,0.4887282595358672,0.8927949715853243,0,,5
39,COc1cc2ncnc(Nc3ccc(Nc4cccc(Nc5ccccc5)c4)cc3C(F)(F)F)c2cc1OC,0.62,0.57,0.1878149417638948,0.8367851726294406,0,,5
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,5
34,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.83,0.71,0.2825266049556382,0.8797697068332554,0,,5
29,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.92,0.73,0.4829691307560961,0.8957123038430412,0,,5
36,COc1cc2ncnc(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)c2cc1OC,0.93,0.77,0.2502301846267832,0.8752208759199783,0,,5
35,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.89,0.83,0.2650202160951584,0.8754269745187196,0,,5
35,COc1cc2ncnc(Nc3ccc(Oc4ccccc4Oc4ccccc4)cc3)c2cc1OC,0.83,0.75,0.2650202160951584,0.8712617766098324,0,,5
33,COc1cc2ncnc(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c2cc1OC,0.79,0.66,0.3219052483909591,0.8871762130366528,0,,5
29,COc1cc2ncnc(Nc3ccc(Oc4ccccc4Cl)cc3)c2cc1OC,0.76,0.71,0.4330432972778339,0.8841991967540519,0,,5
33,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2978550902259068,0.8796817641865337,0,,5
38,COCCCOCCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.84,0.65,0.1766374484421276,0.8476534975742358,0,,6
35,COc1ccc(Oc2cc3ncnc(Nc4ccc(Oc5ccccc5)cc4)c3cc2OC)cc1,0.78,0.7,0.2650202160951584,0.8726151746680849,0,,6
29,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.92,0.73,0.4829691307560961,0.8957123038430412,0,,6
44,COc1cc2c(Nc3ccc(OCCCCCOCCCOCCCBr)cc3)ncnc2cc1OCCCN1CC[C@@H](F)C1,0.58,0.52,0.0897075348513354,0.7383294135071647,0,,6
37,COc1cc2c(Nc3ccc(OCCCOc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.79,0.69,0.1981543948861298,0.8649200286863896,0,,6
36,COCCCOc1cc2c(Nc3ccc(OCCCC[n+]4ccccc4)cc3)ncnc2cc1OC,0.69,0.56,0.1984458405297324,0.8228063621318795,0,,6
34,COCCCCOc1ccc(Nc2ncnc3cc(OCc4ccccc4)c(OC)cc23)cc1,0.84,0.69,0.2697480439953195,0.8694415880213744,0,,6
41,COc1cc2c(Nc3ccc(OCCCCCCCCBr)cc3)ncnc2cc1OCCCCOc1ccncc1,0.61,0.55,0.0827875573339713,0.820161408324599,0,,6
44,COc1cc2c(Nc3ccc(OCCOc4ccccc4)cc3)ncnc2cc1OCc1ccc(Oc2ccccc2)cc1,0.8,0.63,0.1358148166202585,0.8463258283767348,0,,6
33,COC(=O)COc1ccc(Nc2ncnc3cc(OC)c(OCc4ccccc4)cc23)cc1,0.55,0.62,0.3763360610902572,0.8724838475198671,0,,6
31,COc1cc2ncnc(Nc3ccc(OCCOc4ccccc4)cc3)c2cc1OC,0.8,0.71,0.3903243896769801,0.8846789066064021,0,,6
41,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OCc1ccccc1,0.89,0.75,0.1862030133979682,0.8590632175436959,0,,6
41,COc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OCCCP(O)O,0.76,0.61,0.1034349906800571,0.8157239279262095,0,,6
32,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCCBr,0.86,0.65,0.2116010449817073,0.8655793735944867,0,,6
33,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1Oc1ccccc1,0.85,0.8,0.2978550902259068,0.8796817641865337,0,,6
33,CNCCCOc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC,0.86,0.58,0.3170307529873271,0.867096910895495,0,,6
37,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCOc1ccccc1,0.83,0.68,0.1981543948861296,0.8661880007143614,0,,6
35,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OCCCOC(C)C,0.84,0.64,0.2471964124787746,0.8582290055925382,0,,6
31,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC(C)(C)C,0.79,0.77,0.3956727044315231,0.8652903116231658,0,,6
34,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCCCOC(C)C,0.78,0.64,0.2612859912876635,0.8576547814945678,0,,6
30,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCCBr,0.8,0.7,0.3240774827928435,0.8664848199832468,0,,6
27,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1Cl,0.79,0.69,0.4739978274400988,0.8905546724215464,0,,6
32,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCCN,0.81,0.63,0.35275069334824,0.8717620249856489,0,,6
33,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCCCN(C)C,0.75,0.66,0.3237376979873739,0.865683206494226,0,,6
32,COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OCCCCl,0.82,0.61,0.2375228007652264,0.8682592426615899,0,,6
36,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OCCCNCC(F)(F)F,0.75,0.58,0.2422256753590487,0.8418086117690348,0,,6
36,COc1cc2c(Nc3ccc(OCCOc4ccccc4)cc3)ncnc2cc1OCCCOC=O,0.67,0.62,0.1979986733783549,0.8395163766456675,0,,6
32,COc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OCCCBr,0.86,0.65,0.2116010449817073,0.8655793735944867,0,,6
32,COc1cc2c(Nc3ccc(Oc4ccc(N)cc4)cc3)ncnc2cc1OCCCBr,0.65,0.61,0.1692227682194536,0.8510472615975841,0,,6
35,COc1cc2c(Nc3ccc(OCCCCc4ccccc4)cc3)ncnc2cc1OCCCBr,0.7,0.59,0.147447419659973,0.8540204024500118,0,,6
32,COCCCOc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.8,0.67,0.3281184306876284,0.8712417303866309,0,,6
38,COc1cc2c(Nc3ccc(Oc4ccc(OC(F)F)cc4)cc3)ncnc2cc1OCc1ccccc1,0.86,0.69,0.2083393810483801,0.8541045506877888,0,,6
28,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.89,0.83,0.5021188289272573,0.8947461910975194,0,,6
35,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.89,0.83,0.2650202160951584,0.8754269745187196,0,,6
44,CNCCCOc1cc2ncnc(Nc3ccc(Oc4ccc(OCCCOCc5ccccc5)cc4)cc3)c2cc1OC,0.82,0.58,0.1088464545861376,0.8268719677687579,0,,6
40,COc1cc2c(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)ncnc2cc1OC[C@@H]1CC1(F)F,0.74,0.56,0.1919887875812177,0.7768249472917386,0,,6
38,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OCCCBr,0.8,0.67,0.1265465405341835,0.848013799772038,0,,6
44,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OCCCC(F)(F)C(F)(F)F,0.82,0.63,0.111317854698699,0.8155147648007858,0,,6
42,COc1cc2c(Nc3ccc(Oc4ccc(OCc5ccccc5)cc4)cc3)ncnc2cc1OCCCOC(C)C,0.85,0.66,0.135862382817291,0.8391083056146739,0,,6
41,COc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OCCCOCCCl,0.76,0.63,0.1059887809443172,0.833251173105273,0,,6
39,COCCCOc1cc2ncnc(Nc3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2cc1OC,0.8,0.67,0.1696021063209941,0.8525455596337408,0,,6
31,CP(=O)(O)Oc1cccc(Oc2nc(Nc3ccc(-n4cccc4)cc3)ncc2Cl)c1,0.6,0.73,0.3465174470870771,0.7591830175625015,0,,7
29,NC(=O)c1ccccc1Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F,0.88,0.84,0.4639067046378869,0.8520975484024037,0,,7
25,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,0.86,0.99,0.6167643952262964,0.8821011326602817,0,,7
28,NC(=O)COc1ccc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3F)n2)cc1,0.76,0.72,0.5256716446284703,0.8565659906557878,0,,7
29,Fc1cc(F)c(Oc2nc(Nc3ccc(-n4cccc4)cc3)ncc2Cl)cc1F,0.56,0.76,0.413040641901397,0.8285595458427143,0,,7
41,CC(C)S(=O)(=O)Nc1ccccc1-c1cccc(Nc2nc(Nc3ccc(-c4ccc(N)cc4)cc3)ncc2Cl)c1,0.62,0.75,0.1309923255684511,0.8234059331859073,0,,7
31,Cn1ccc(-c2ccc(Nc3ncc(Cl)c(Oc4cccc(OC(F)F)c4)n3)cc2)n1,0.53,0.68,0.396558854215875,0.8269734576905816,0,,7
46,COCCOCCOc1cccc(OCCOc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4)ncc3Cl)c2)c1,0.51,0.67,0.1380920228008391,0.8013494282478801,0,,7
35,CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4NC4CCOCC4)n3)cc2)CC1,0.56,0.73,0.474573908730545,0.8243104696643508,0,,7
31,C[P@](=O)(S)Oc1cccc(Oc2nc(Nc3ccc(-n4cccc4)cc3)ncc2Cl)c1,0.57,0.75,0.2332450058420088,0.7442964142781453,0,,7
27,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,0.89,0.93,0.5171185931704161,0.8726400078389605,0,,7
26,NC(=O)Oc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.82,0.79,0.6186519107083154,0.8662569220531253,0,,7
37,Cn1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)c4ccccc4Br)n3)cc2)n1,0.76,0.81,0.2181940859822718,0.8151250451793306,0,,7
33,CN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(-c3ccn(C)n3)cc2)ncc1Cl,0.76,0.77,0.4041068121687313,0.8292899527721416,0,,7
30,CC(C)(N)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C3CC3)n2)cc1,0.84,0.77,0.4418403137147758,0.8349034347018617,0,,7
30,O=C(c1ccccc1Nc1nc(Nc2ccc(C(Cl)(Cl)Cl)cc2)ncc1Cl)C1CC1,0.84,0.79,0.2916684969127603,0.8255277936762206,0,,7
33,O=C(c1ccccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl)C1CC1,0.88,0.79,0.2492593992347735,0.8572074052121746,0,,7
29,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C3CC3)n2)cc1,0.88,0.86,0.5032173977642612,0.8563202411568036,0,,7
34,C=C(C(=O)c1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1Cl)c1ccccc1,0.84,0.73,0.2282673765187033,0.8372332930174091,0,,7
31,C=C(C)C(=O)c1ccccc1Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F,0.87,0.69,0.3024678361996094,0.827339231242872,0,,7
25,NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.9,0.87,0.644469381672002,0.8820196592041601,0,,7
28,CC(C)(C)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,0.83,0.92,0.5639728222382291,0.8672214496725904,0,,7
26,NC(=O)c1ccccc1Nc1nc(Nc2ccc(NO)cc2)ncc1Cl,0.84,0.94,0.4201554360869082,0.8550860280822312,0,,7
36,CC(C)(F)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)c3cccc(C(=O)O)c3)n2)cc1,0.77,0.83,0.2278230090338677,0.8310704167956913,0,,7
31,NC(=O)c1ccccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl,0.89,0.9,0.3100577950744839,0.873224203873238,0,,7
26,CC(C)(F)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.82,0.85,0.5780388653533797,0.8542813973186963,0,,7
23,Fc1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl,0.82,0.81,0.6126816413205936,0.8855272824123868,0,,7
27,NC(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)Cl)cc2)ncc1Cl,0.88,0.88,0.5359129515755497,0.860525230511025,0,,7
31,NC(=O)C1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4F)n3)cc2)CC1,0.84,0.77,0.5234215014892056,0.8565566901884208,0,,7
26,CC(C)(C)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1,0.81,0.82,0.5861782049151306,0.8764432519024687,0,,7
29,Fc1ccccc1Nc1nc(Nc2ccc(Nc3ccccc3)cc2)ncc1Cl,0.83,0.82,0.3414886761610869,0.8832067834810504,0,,7
41,CCN(CC)CCCN(CC)CCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1411127647689206,0.7900891678999111,0,,8
30,CCN(CC)CCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.3621972889720301,0.8403371130390282,0,,8
54,CCN(CC)CCCN(CC)CCCN(CC)CCCN(CC)CCCN(CC)CCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.0681856788713798,0.752910569786679,0,,8
35,CCN(CC)CCCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.2372443082996148,0.8162722665276816,0,,8
37,CCN(CC)CCCN(CC)CCCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1859859979502161,0.8107227229732348,0,,8
44,CCN(CC)CCCN(CC)CCCCN(CC)CCCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.1080999105880232,0.7834372796336991,0,,8
31,CCN(CC)CCCCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.3163323970449721,0.838111054924808,0,,8
29,CCN(CC)CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.55,0.72,0.4169265657041572,0.8435039387991553,0,,8
